month,year,CHIRPS,ERA5,PERSIANN,Rainfall
11,2004,9.07396543,0.053937547,4.452586174,3
12,2004,5.87461561,0.136587769,0,1
1,2005,5.131691813,10.97437367,14.98978603,6
2,2005,4.418728113,1.254018396,0,7
3,2005,62.93883419,69.66011226,89.03984642,3
4,2005,115.072053,117.9986298,133.7156359,67
5,2005,157.9942381,107.3793843,280.5087576,373
6,2005,422.0035934,374.7154772,264.1954926,820
7,2005,518.4812546,473.2031226,403.5140751,713
8,2005,620.8672256,502.2851825,428.0070493,516
9,2005,255.5805655,427.2707105,357.0255654,350
10,2005,201.8924379,110.1759523,216.9358848,242
11,2005,23.58758426,21.12259716,9.553199768,0
12,2005,7.304734051,21.86642773,6.219656706,17
1,2006,3.662572086,0.064493157,1.692701757,17
2,2006,5.794698119,0.557978638,17.78547955,2
3,2006,16.8987627,0.797471032,0.874427602,16
4,2006,87.47542477,36.18614748,102.4052552,218
5,2006,530.4146056,504.9952269,730.0214719,276
6,2006,566.2143784,377.1594167,446.4765124,595
7,2006,504.5895653,639.6953464,432.7020136,685
8,2006,302.2690125,373.8939464,302.316455,377
9,2006,427.5047035,373.5212088,585.7137939,148
10,2006,56.2036283,85.19290388,86.4266319,123
11,2006,20.9415009,18.29565503,17.88069022,0
12,2006,5.802695811,0.733299181,0,36
1,2007,5.075564086,0.211682171,1.740649939,0
2,2007,38.97346431,70.03564388,117.8203015,8
3,2007,29.08680725,2.639293671,36.62669373,91
4,2007,159.9253926,117.9836094,136.9312398,1
5,2007,206.4086423,360.796392,231.3204409,213
6,2007,750.7744102,603.8213372,557.1183301,820
7,2007,880.1292725,861.6263866,443.4892106,920
8,2007,497.0608368,402.0988643,368.2433644,516
9,2007,357.5248852,504.1484833,600.2437339,381
10,2007,430.3479457,406.8306386,560.5803154,369
11,2007,103.223757,88.35685998,147.2060642,145
12,2007,5.550889432,1.222239807,0.369899064,17
1,2008,8.706303,41.54132307,33.65878439,64
2,2008,7.37067306,13.16681784,26.63937569,7
3,2008,20.90532708,20.51452547,9.043391466,6
4,2008,22.36752439,14.1858859,10.19084626,1
5,2008,203.9785271,185.0452721,233.7687935,244
6,2008,428.3460732,549.7657657,352.1531473,538
7,2008,906.429985,668.6602831,369.6765163,963
8,2008,588.2611198,422.2809374,393.3154277,757
9,2008,235.6832361,351.5052199,306.2465962,250
10,2008,206.0288099,200.7719129,234.8970853,171
11,2008,14.75952172,5.28255105,17.01788044,31
12,2008,5.718157768,0.68816822,0.284032971,0
1,2009,3.662570953,0.043600798,0,0
2,2009,4.34306699,0.486271456,0,2
3,2009,48.44643497,20.62475495,35.97314581,3
4,2009,92.9682889,104.1340083,76.27788937,114
5,2009,339.9512639,124.357827,318.0884012,373
6,2009,508.7049026,276.3220966,366.0850829,434
7,2009,835.244154,480.7219207,468.0092316,1244
8,2009,623.6220436,684.3812466,408.4508618,693
9,2009,268.0994284,492.1121001,269.524726,281
10,2009,184.9892173,174.9529541,255.8433589,300
11,2009,31.43624187,47.57320508,36.90786576,17
12,2009,5.787057877,0.076143071,0.384569436,0
1,2010,3.662568748,0.012209639,0.65916042,0
2,2010,12.79434758,10.48323326,14.04445368,8
3,2010,56.86440086,149.5764256,32.15649211,40
