month,year,CHIRPS,ERA5,PERSIANN,Rainfall
7,2002,833.6471176,434.6982241,399.8906108,852
8,2002,440.3006439,260.2512836,434.8597676,472
9,2002,287.1368666,215.595752,357.1101213,353
10,2002,133.47948,108.4826812,140.0101939,79
11,2002,91.78844786,122.1047863,114.4188415,94
12,2002,7.963298202,5.020936951,4.897070408,7
1,2003,4.621823251,0.294681638,1.876427412,0
2,2003,7.701542497,2.786527388,7.430459261,1
3,2003,51.04026246,32.30050206,67.366974,36
4,2003,63.7723608,56.30173162,83.7569626,82
5,2003,174.6865849,208.9006603,367.7084393,273
6,2003,1003.221626,607.6860428,737.796288,1086
7,2003,502.5606518,208.7701559,310.8740985,252
8,2003,325.517765,221.7758894,263.7539326,222
9,2003,343.0006495,251.916796,388.7526236,370
10,2003,209.5956616,145.2714503,232.6519501,93
11,2003,14.57157731,0.368930399,0,0
12,2003,15.51632476,18.04840937,16.74821353,59
1,2004,4.129615426,0.289877877,1.466720998,0
2,2004,6.625498891,0.016951934,0,0
3,2004,13.59028935,19.69636232,27.67525268,8
4,2004,235.2632804,228.1533778,293.8423687,170
5,2004,198.9631176,177.6387244,222.6381583,116
6,2004,763.5512543,439.6254122,464.6792173,841
7,2004,721.9455032,554.9596548,520.9732392,1076
8,2004,466.5415268,258.6052418,387.2957343,229
9,2004,420.9971943,277.3222923,603.1167328,491
10,2004,259.2776999,111.0080183,397.9207535,182
11,2004,13.09920073,1.593011431,6.649302006,0
12,2004,7.67220062,0.370603055,0,0
1,2005,5.508491158,4.08806093,9.344080091,2
2,2005,7.240825653,1.153325662,4.842696667,0
3,2005,39.81658459,61.81300804,86.85527444,74
4,2005,125.362741,70.50640881,181.4271445,199
5,2005,216.7890646,85.88087559,246.6335173,238
6,2005,308.6608572,249.527365,198.7081963,185
7,2005,473.3594112,247.8902191,243.7878607,274
8,2005,526.2351952,338.9828801,335.6032275,644
9,2005,267.0956783,411.9933248,358.7956778,323
10,2005,185.7370205,82.53640682,250.5221976,125
11,2005,24.01046443,15.02387505,10.26720417,53
12,2005,8.967875004,27.7469065,5.242225647,7
1,2006,4.118379772,0.054893084,4.642183781,0
2,2006,9.351926923,0.125527382,21.48243332,0
3,2006,11.21020591,2.772757784,2.718637943,0
4,2006,79.1402123,38.6884138,118.3079556,36
5,2006,470.1991029,343.773663,608.2465025,701
6,2006,640.2086601,238.5309935,353.581411,313
7,2006,438.239357,361.846447,373.8320206,476
8,2006,307.0760269,231.5948606,247.409667,370
9,2006,447.9005413,231.1240137,474.7049298,302
10,2006,70.1085825,76.95432752,84.03920847,99
11,2006,27.04462862,15.63178003,17.57602698,19
12,2006,7.697712541,0.213716179,0,0
1,2007,4.897480726,0.136418268,8.610697031,0
2,2007,58.12744915,55.4336831,88.21139359,58
3,2007,19.34013367,2.418438904,32.24192286,32
4,2007,124.8980894,71.01915032,180.5177994,168
5,2007,222.2695689,320.1275468,298.2228383,280
6,2007,762.2487602,540.3680801,451.6443796,591
7,2007,665.0966034,538.7483835,287.9198,712
8,2007,445.9531517,212.609902,338.1549075,268
9,2007,472.2702904,372.6154566,593.3847363,535
10,2007,401.5931664,338.6757374,430.2430676,351
11,2007,103.8111074,111.8504107,137.1619179,81
12,2007,8.212438703,0.787097961,0.982830167,0
1,2008,9.174508154,66.61399454,55.54946494,47
2,2008,12.02402055,14.83959798,0,8
3,2008,14.5555737,21.86459303,18.89573932,5
4,2008,18.20103502,8.929410018,15.04755354,0
5,2008,184.9844818,190.8818483,202.1977108,188
6,2008,442.7673225,375.0539124,273.0856702,262
7,2008,547.348896,434.3211949,292.2490243,433
8,2008,474.821434,277.01208,346.4639204,400
9,2008,273.4721565,276.6218185,339.4099032,240
10,2008,173.3399835,161.1168385,148.9609627,172
11,2008,21.68315959,7.462784648,35.42845345,25
12,2008,7.63678658,1.260330901,0.74282074,0
1,2009,4.118382454,0.055079348,0,0
2,2009,6.997454852,0.886949711,0,0
3,2009,34.40733194,4.174750298,34.07948929,1
4,2009,67.81795049,52.45429277,73.27370676,61
5,2009,294.4718435,94.20664608,283.5263927,264
6,2009,485.1829243,208.2408071,292.1464362,295
7,2009,781.7838936,299.2002964,317.3805807,639
8,2009,587.6328964,456.0440183,365.3239239,472
9,2009,392.9925499,368.2490587,267.556407,276
10,2009,244.4222131,157.3287845,236.2795956,338
11,2009,47.3291924,55.12014776,55.60013366,49
12,2009,7.636221886,0.208092853,0.84398824,0
1,2010,4.118381321,0.451918691,1.261712193,0
2,2010,17.97484887,7.100662217,8.99051708,9
3,2010,40.50103426,152.2421241,47.47489083,121
4,2010,54.15583134,41.1266908,128.9081206,112
5,2010,395.8841839,313.2775426,399.3994857,424
6,2010,739.7905426,470.489502,424.769088,653
7,2010,456.6805534,318.8631535,295.4487409,304
8,2010,432.0188675,266.4359808,452.6649359,496
9,2010,307.2437992,217.281118,271.2237326,183
10,2010,426.1049747,249.4077832,428.0375929,281
11,2010,36.27860403,26.39206685,4.145893574,45
12,2010,19.61222732,51.73062906,12.88134909,17
1,2011,4.610835373,10.60479134,6.436631441,1
2,2011,7.978698373,1.673872583,5.820508003,1
3,2011,38.79341269,26.27514489,49.04896212,49
4,2011,60.97840118,75.04764944,60.97844648,78
5,2011,343.0535679,225.2986133,424.5818802,169
6,2011,630.4897583,323.1934011,394.8418224,516
7,2011,518.7037659,406.3406885,290.3089308,463
8,2011,677.2922516,460.2711797,463.5261096,566
9,2011,599.1945229,247.1831888,392.9839023,420
10,2011,150.0667653,188.9921427,129.908277,98
11,2011,13.75952077,0.635683537,0,0
12,2011,7.799241185,1.848985441,0.174732268,0
1,2012,4.792442918,2.793435007,10.95385814,0
2,2012,12.32854629,5.110487342,1.282693386,0
3,2012,12.38269591,23.14483933,10.21352768,91
4,2012,238.1267927,200.2677321,347.325775,284
5,2012,197.7864242,132.9806745,186.4779539,187
6,2012,657.3119965,360.3310585,440.8064196,834
7,2012,542.4164867,244.0118641,219.6204914,489
8,2012,431.939373,230.9175432,351.8805985,297
9,2012,389.4049988,202.1220475,325.199976,268
10,2012,228.1220407,152.2498876,361.0734754,344
11,2012,40.80655456,43.00805926,39.71831548,23
12,2012,8.252757907,0.499369577,2.215116262,0
1,2013,3.910052717,0.128902495,0.880206943,0
2,2013,10.23433152,4.622969776,8.547957897,2
3,2013,16.65391266,4.646731541,15.42284155,2
4,2013,56.37383699,61.65864691,85.83189857,83
5,2013,529.6162949,502.5801659,671.2232176,435
6,2013,558.2927856,203.2091618,334.796149,280
7,2013,404.6519012,258.8304877,337.0862505,274
8,2013,397.9301567,354.1943729,304.3608552,200
9,2013,283.6317911,276.0818005,354.6328583,476
10,2013,197.8256292,247.7520853,193.7209873,198
11,2013,20.71501112,2.34160386,4.660853058,0
12,2013,8.005576015,0.479410402,1.303219475,0
1,2014,3.946453452,0.12358278,6.670820236,0
2,2014,11.15210807,26.50001273,18.62881279,23
3,2014,25.94865847,5.718270317,12.57435253,17
4,2014,29.4990654,20.30207962,26.40129548,1
5,2014,295.9727006,175.8586317,273.2885915,339
6,2014,672.6923256,397.8126049,411.74876,610
7,2014,512.376709,217.4644768,356.7374334,161
8,2014,445.4586182,248.9006519,298.5618217,294
9,2014,379.3674989,114.9935126,297.2938745,316
10,2014,109.4080276,92.29937196,108.0126574,152
11,2014,20.86123538,10.03125403,1.952780217,10
12,2014,8.465703726,6.246398203,2.967328504,0
1,2015,4.804525554,7.617531344,3.90625906,0
2,2015,12.54803985,0.938992947,6.698686451,0
3,2015,22.34351146,24.72787723,27.60607192,52
4,2015,156.610662,125.5698353,206.2456011,238
5,2015,133.5754039,46.83881253,157.2110552,130
6,2015,740.7836342,505.036056,482.425773,562
7,2015,1434.826981,946.9207525,768.0116194,1035
8,2015,422.8919525,323.1064081,482.319842,714
9,2015,358.6161375,308.1693947,281.0679194,386
10,2015,251.1996436,220.4678655,262.8485446,213
11,2015,31.91027069,16.09638333,14.31231539,10
12,2015,8.795213103,8.535020053,12.63869643,2
1,2016,4.735982776,4.724269733,11.76733685,3
2,2016,14.644804,20.17555758,16.36393285,85
3,2016,48.72636116,30.38161062,55.906077,11
4,2016,63.51942396,101.2449935,98.19819286,29
5,2016,278.1883483,235.6112301,319.4401783,274
6,2016,473.9084969,328.1950951,390.0110549,513
7,2016,681.7274399,411.5108848,353.4898798,405
8,2016,505.4079437,294.2822576,369.1852338,239
9,2016,438.57547,222.4988043,350.3871069,214
10,2016,261.1703534,226.6244888,226.197766,139
11,2016,184.2733755,75.59692115,179.9001243,120
12,2016,7.823714852,1.466311514,3.284803152,0
1,2017,4.006129563,0.013709068,2.187983274,0
