month,year,CHIRPS,ERA5,PERSIANN,Rainfall
8,2001,482.1965771,232.0450693,354.9125932,294
9,2001,255.9659014,201.1848837,321.1273842,487
10,2001,341.5215075,215.0431722,318.8372585,397
11,2001,89.67117846,176.1098355,86.91898239,209
12,2001,5.198428065,0.012127683,0,0
1,2002,10.00771427,11.81317214,26.76680279,16
2,2002,5.823026955,0.952281058,1.139465094,0
3,2002,27.85868943,23.14082161,68.76528716,38
4,2002,101.7564762,72.00457901,124.6597353,143
5,2002,264.4225948,231.6648215,371.4351557,342
6,2002,725.5673409,491.7845726,798.8598429,571
7,2002,705.5325994,389.644891,729.9958566,509
8,2002,437.052618,308.2535267,459.7526338,540
9,2002,313.7603483,223.3724147,400.9975644,374
10,2002,136.544558,109.4507128,155.8991036,216
11,2002,67.09732383,112.9563004,104.9879181,76
12,2002,4.316321224,0.168535858,1.413537621,0
1,2003,6.682972848,0.795326196,2.611355871,0
2,2003,8.949742079,6.902071647,16.38120735,8
3,2003,75.91877604,39.10471499,127.8381233,109
4,2003,56.37370133,56.81829154,83.83546871,79
5,2003,194.8968167,70.51706314,226.6229181,165
6,2003,820.9068985,489.9269342,895.2955536,703
7,2003,293.6688356,304.1567504,393.000164,404
8,2003,334.3192955,269.125551,307.8901244,290
9,2003,207.6284733,215.082854,293.7779896,239
10,2003,224.4057026,144.3570554,360.8124249,392
11,2003,4.163464546,1.28066726,0,0
12,2003,9.348595798,73.40588421,18.98624563,46
1,2004,5.107482433,1.905368641,6.271873891,0
2,2004,5.31004113,0.522181392,0,1
3,2004,16.90433824,17.29738899,19.32995039,16
4,2004,169.1546557,276.6885757,126.4344836,64
5,2004,113.2883191,82.94016868,177.1517164,103
6,2004,527.521255,380.3296387,595.6742119,479
7,2004,391.2192421,329.9520016,526.8087178,325
8,2004,413.1519566,360.9856665,474.7787344,591
9,2004,504.0267859,381.2518418,601.7131382,672
10,2004,298.981243,162.5438184,317.1922616,221
11,2004,3.983578622,0.512366183,5.042140007,0
12,2004,2.959665209,0.324189663,5.002862453,0
1,2005,7.923787713,16.88970253,11.43014038,95
2,2005,4.920368731,0.897884369,4.183773041,0
3,2005,43.54954886,39.67201337,130.6796644,93
4,2005,51.859519,79.91924137,67.37075019,6
5,2005,116.3940067,96.62920982,215.4020242,166
6,2005,458.2532749,199.0268975,430.6209448,473
7,2005,389.4808102,479.0237844,580.893988,1000
8,2005,556.3956947,353.78021,598.3803095,489
9,2005,341.4941196,358.0671549,402.0627146,475
10,2005,327.873877,380.9255958,455.6437097,534
11,2005,19.139121,4.351310432,7.20550102,1
12,2005,3.000988811,15.70538059,3.762635797,16
1,2006,5.088461995,0.099251047,2.245641977,0
2,2006,10.22936583,0.451343134,10.76159966,0
3,2006,10.9246912,7.041263394,3.430392578,0
4,2006,67.33279848,33.2275033,71.19230589,65
5,2006,398.0393071,353.2125354,449.2540413,452
6,2006,280.8646216,264.9173737,343.770923,389
7,2006,438.7806512,460.6722593,593.4626065,611
8,2006,271.9783306,317.0942664,294.8347434,398
9,2006,426.2904863,314.5136237,624.2360927,699
10,2006,54.56215477,63.02326173,79.57574642,23
11,2006,19.96551269,11.000406,12.78547525,11
12,2006,2.621083826,0.004088506,0,0
1,2007,7.042364955,0.370213762,1.918441534,10
2,2007,34.69622838,110.9835133,107.7854128,37
3,2007,16.84586191,7.579809055,5.522837996,0
4,2007,109.3168077,156.9829583,109.0009489,80
5,2007,116.0685773,142.6182091,146.1033543,227
6,2007,509.7109928,439.8622513,590.5791935,240
7,2007,758.4462738,635.4262829,760.3077507,926
8,2007,381.6389523,274.8580277,382.0122612,334
9,2007,503.0558777,380.5712759,598.2282299,557
10,2007,293.3322715,309.0499043,419.6413249,693
11,2007,67.13849056,101.0234952,142.782732,127
12,2007,6.767835587,0,0.666727975,0
1,2008,12.60411417,29.05121446,32.84878159,40
2,2008,10.33523428,29.53380905,22.30818558,35
3,2008,10.75536633,18.06019247,26.35987157,1
4,2008,44.09571505,17.56955311,41.37199646,28
5,2008,151.2648883,107.4177548,182.6553463,111
6,2008,588.9962482,386.1451447,569.2186583,438
7,2008,675.8830395,597.0505476,689.2359173,931
8,2008,483.9929514,310.2474809,453.7759573,459
9,2008,277.1512041,263.1449401,297.1656209,514
10,2008,268.0369005,202.4519891,191.9335431,467
11,2008,16.36005139,0.104798004,14.89704347,0
12,2008,3.464333564,0.538041815,0.347280562,0
1,2009,5.088471472,0.635219738,0,0
2,2009,6.423905492,3.200024366,0,0
3,2009,42.09039783,30.87635525,37.78223851,2
4,2009,75.56274843,48.74383286,50.42755726,45
5,2009,260.8721457,186.9435906,319.5728569,210
6,2009,296.2103791,152.4970829,281.5577636,221
7,2009,685.1374893,399.0709186,770.6695937,758
8,2009,610.8836784,475.7355452,525.1810452,439
9,2009,314.7822933,356.6590548,303.4085199,323
10,2009,265.9809688,139.6349221,288.9482808,239
11,2009,12.4574005,29.98439781,48.40965307,52
12,2009,2.657185167,0.007744879,0,0
1,2010,5.470023096,2.438558266,0.482623786,0
2,2010,21.9194752,11.32399775,11.41655612,17
3,2010,23.01391137,7.894814014,5.960332096,0
4,2010,24.17411661,17.78542995,26.28145713,5
5,2010,290.8394094,147.7538645,273.0635442,371
6,2010,503.8116016,267.6543295,616.3147619,681
7,2010,428.2353086,285.7398987,416.9992524,340
8,2010,273.89995,219.8562026,327.1000033,279
9,2010,206.1644841,251.3527572,282.5213038,237
10,2010,321.6291556,233.987689,297.7297347,604
11,2010,20.8764919,30.72417341,36.1698513,29
12,2010,10.16277194,6.956836209,24.28627884,5
1,2011,5.094310045,1.088383608,0,0
2,2011,6.220232189,1.020498574,0,0
3,2011,35.59151649,28.81894447,95.21979141,35
4,2011,48.94132376,78.72579992,60.83772856,106
5,2011,297.7089138,156.4682722,282.4210407,249
6,2011,622.6639471,526.0030031,687.783746,542
7,2011,462.611186,359.593451,449.1217006,802
8,2011,705.8780441,643.7186003,627.9417503,925
9,2011,506.3140411,301.8115759,496.9943011,345
10,2011,80.00398159,111.6651371,63.75816661,88
11,2011,4.254799783,1.450298354,0,0
12,2011,2.566969305,0.8610636,0.770202577,0
1,2012,14.54376972,9.584233165,32.25508606,9
2,2012,6.92250216,1.82762742,0,0
3,2012,10.60981572,17.60329679,44.18435621,49
4,2012,143.1423903,192.7215606,182.9462659,96
5,2012,138.3844864,70.19555569,142.5850374,128
6,2012,352.5346069,203.072533,461.5405586,415
7,2012,537.8162329,286.6538763,420.4184532,639
8,2012,318.6080074,316.677928,365.8227484,392
9,2012,376.3027253,277.8346837,359.8342882,562
10,2012,154.9959612,101.222381,320.9257796,259
11,2012,47.60648751,49.60341007,50.37142611,69
12,2012,3.125827879,20.95741965,1.7423594,10
1,2013,5.301787376,0.380249694,2.499240577,0
2,2013,16.70733625,4.352966323,11.96670887,1
3,2013,15.81812143,13.63932714,7.194868684,0
4,2013,85.17097092,84.62792635,87.0350796,0
5,2013,493.4022675,444.1167116,582.1636614,727
6,2013,410.9046896,382.4070096,447.8590201,395
7,2013,367.0380921,307.3290586,418.3353482,640
8,2013,468.1867552,431.8346679,477.6810321,403
9,2013,359.9456711,285.9183252,350.6184716,536
10,2013,216.1387472,273.8502026,337.1436385,418
11,2013,21.66483414,0.018527731,2.11039561,0
12,2013,6.96487537,0.801244751,0.661951452,0
1,2014,5.263883173,0,2.780191422,0
2,2014,19.65628982,16.21141098,8.038920403,31
3,2014,37.0084424,32.93710202,30.70621723,3
4,2014,34.59518147,10.4918899,10.80758289,7
5,2014,97.66799927,124.176681,233.4685475,189
6,2014,698.4091365,324.2752254,648.8511407,342
7,2014,508.0041027,312.2124672,465.5766641,460
8,2014,452.3425121,355.0030887,538.1306928,441
9,2014,216.7574079,191.5522516,321.9544581,270
10,2014,56.55449522,82.05964416,96.61768836,133
11,2014,17.28234673,46.53238878,1.230476141,0
12,2014,6.684196562,10.22570953,3.028903559,1
1,2015,5.706946015,15.91174491,12.71238661,8
2,2015,19.77857566,11.37090847,15.97091073,15
3,2015,49.23595476,35.37122905,35.41715246,18
4,2015,141.9110441,133.7292939,157.0946947,102
5,2015,31.50295496,42.47925431,50.08326417,41
6,2015,700.1025319,381.1413348,719.2561777,610
7,2015,1012.859337,716.0447836,838.3498895,1092
8,2015,391.5102482,285.2065861,511.7098107,604
9,2015,386.7420127,256.9169998,460.7579052,433
10,2015,180.0557739,158.0776572,151.64113,166
11,2015,22.05106223,84.01283622,9.851237297,43
12,2015,5.678080469,24.04701896,17.18449581,19
1,2016,6.041788757,12.30834424,18.13430214,6
2,2016,33.50465417,26.61392279,39.98265803,13
3,2016,37.86145043,53.59064043,49.48076984,3
4,2016,76.0637331,54.2700924,41.32391623,22
5,2016,233.1613131,224.1337597,318.2745332,582
6,2016,305.3208733,189.1972423,317.2503133,367
7,2016,646.7553596,427.4439514,718.7763908,770
8,2016,558.322319,416.0829186,445.3706944,424
9,2016,153.9075018,229.3343991,212.1700442,225
10,2016,188.8069655,209.6135616,232.9883199,219
11,2016,115.6984494,238.9300466,96.25645173,153
12,2016,4.335823417,0.202897936,2.536233306,0
1,2017,5.263882875,0.063912943,2.863719463,0
2,2017,14.02956712,3.62128485,0,0
3,2017,67.6976819,119.4331497,57.16959071,150
4,2017,209.2666082,58.12994391,121.3952922,84
5,2017,164.7234752,92.48703718,150.2665254,82
6,2017,430.8251457,421.826452,13.38714919,509
7,2017,835.471283,446.4299679,6.215044813,1079
8,2017,611.3316898,339.7432268,547.6238574,344
9,2017,386.3904285,277.0538628,541.1135463,574
10,2017,491.549489,305.7427704,374.5189576,444
11,2017,40.43501627,58.72583762,22.68817794,23
12,2017,30.96430308,71.05222344,90.40352988,55
1,2018,9.077821851,1.043357886,17.47820854,0
2,2018,16.12289476,0.942768529,3.698691793,0
3,2018,24.49009395,17.00968668,23.05684748,0
4,2018,108.0757113,164.2434448,192.7470984,22
5,2018,202.4518323,219.9996412,354.3356361,246
6,2018,578.5260124,394.3041861,535.041141,797
7,2018,625.0035677,339.9055898,659.853928,1010
8,2018,270.0929184,241.2754148,388.1900591,325
9,2018,255.3693492,192.5208122,309.863259,294
10,2018,157.9036973,326.5298605,212.7561549,260
11,2018,14.90030062,5.961679853,4.56453234,6
12,2018,5.581691027,6.140744314,3.507927656,1
1,2019,6.715984046,0.091638416,0,0
2,2019,34.73479676,23.95601012,121.1335623,58
3,2019,50.64215469,30.11409193,44.86715031,62
4,2019,116.0790992,82.70446956,110.719311,82
5,2019,143.4457979,59.65448543,177.6524276,182
6,2019,258.1138372,219.2979306,276.1695094,510
7,2019,602.0257339,298.2953191,692.4348722,629
8,2019,425.7654076,263.5040283,478.4585041,684
9,2019,358.9954717,253.090322,410.7111379,270
10,2019,255.660068,110.9007969,333.9290019,393
11,2019,125.8536677,197.1118301,141.2694677,220
12,2019,7.446538031,6.855307147,10.60946298,5
