month,year,CHIRPS,ERA5,PERSIANN,Rainfall
1,2011,2.838566631,0.97175315,1.040155888,9
2,2011,7.253459871,2.01417692,0,1
3,2011,73.09862566,75.95537603,96.22437429,11
4,2011,121.7838323,123.421289,69.77907929,130
5,2011,301.9487209,421.2967157,278.6670084,312
6,2011,403.6647444,428.1434417,395.8134776,1180
7,2011,257.0500498,301.8990755,294.3306757,848
8,2011,459.7194176,436.2791181,668.7979209,1163
9,2011,201.8031881,311.5437627,198.5504373,826
10,2011,64.10669494,49.18290675,28.96583384,474
11,2011,3.9776389,4.034899175,11.52471638,0
12,2011,4.04978478,0.210830942,0.473825201,0
1,2012,8.843862116,22.73836546,19.38246655,0
2,2012,9.473276556,2.910410985,2.155817509,0
3,2012,27.90780044,13.07966653,23.37956333,22
4,2012,259.4436579,263.1673515,281.6101774,142
5,2012,161.7249103,110.8961552,141.6422042,154
6,2012,272.1579781,311.6964996,446.9768192,1431
7,2012,292.0114613,266.0115361,413.4355217,1349
8,2012,292.0874443,284.0485871,330.9361727,933
9,2012,256.8333511,276.5268683,264.3303553,496
10,2012,182.8808537,165.5234843,177.6435192,319
11,2012,43.52449131,67.86799431,24.53479719,23
12,2012,6.163733423,4.571524449,6.187556744,0
1,2013,3.222276658,0.456742942,1.069103122,0
2,2013,12.03059059,11.70911267,9.152506292,0
3,2013,40.48006916,5.95869869,16.80970311,0
4,2013,103.3148265,101.5506461,94.35628134,34
5,2013,451.1365299,525.9867907,552.9289987,753
6,2013,348.2687383,145.8918452,355.3051064,821
7,2013,215.479434,162.1645391,324.1331523,1127
8,2013,235.2523289,263.7272477,382.6172492,851
9,2013,317.2651596,222.8207439,261.1914832,329
10,2013,177.524518,179.6209514,237.8695157,271
11,2013,4.737324238,0.407891348,0.177581266,0
12,2013,7.543481708,2.081255428,1.080803528,0
1,2014,3.12680158,0.438041054,1.046972156,0
2,2014,10.17536515,66.53889269,36.88984776,22
3,2014,61.48023272,21.6152966,14.89484316,0
4,2014,77.59698749,60.04840136,39.10441452,1
5,2014,278.1239204,197.2811371,253.3712059,78
6,2014,357.0577831,347.5830555,450.1265835,887
7,2014,263.0585423,174.0893722,323.0542703,894
8,2014,380.1296349,317.1919584,464.7448839,1022
9,2014,316.7888424,157.6388478,384.6710645,507
10,2014,88.8332634,69.2967996,70.81400645,65
11,2014,4.868533909,2.560004592,0.070821229,30
12,2014,5.216733336,6.19892031,3.150853604,1
1,2015,4.926359117,16.26147889,15.24429119,11
2,2015,20.65824366,22.06115425,20.22729528,0
3,2015,48.7945807,46.79200053,23.44577925,0
4,2015,216.5408583,315.4836297,209.4680935,111
5,2015,212.5284519,225.5738229,213.4212666,127
6,2015,268.3847475,303.0326366,447.9770262,1695
7,2015,601.1437111,559.502244,616.8276458,1710
8,2015,407.173275,377.0385683,514.5483389,824
9,2015,316.4867591,249.7175336,298.9157709,710
10,2015,138.3366258,117.5361574,83.3270663,201
11,2015,6.596633613,4.858558066,2.597624958,44
12,2015,6.376176894,9.287901223,1.494329095,14
1,2016,3.542719722,7.276223972,7.955218315,0
2,2016,17.51256704,28.82846631,37.38754559,0
3,2016,86.00975323,97.40129113,95.54577672,20
4,2016,122.2928739,164.1871035,75.44979483,22
5,2016,371.9887238,428.4566641,323.6558312,346
6,2016,236.9340571,201.8512785,316.3850422,867
7,2016,367.029377,354.1986346,403.2039536,1351
8,2016,303.2769337,228.7428677,295.8952804,920
9,2016,252.0594001,232.3116958,262.1405832,512
10,2016,122.7624187,122.0052838,103.9215224,208
11,2016,78.53846067,31.7039229,45.02822661,53
12,2016,5.213840663,0.441106036,0.281235576,0
1,2017,3.110574126,0.104185194,1.812139392,0
2,2017,7.064955592,3.552861512,5.073781013,0
3,2017,137.5756197,96.90874815,110.4807931,128
4,2017,302.0312653,359.8392904,314.6735189,163
5,2017,340.3642669,312.8203154,240.166249,166
6,2017,416.9673901,518.2199478,11.74176183,856
7,2017,513.1798363,399.382174,3.835261975,1409
8,2017,516.2434502,342.8071439,612.0059576,767
9,2017,442.8230743,298.681289,457.1853383,488
10,2017,449.0606718,243.0595309,344.9226624,164
11,2017,15.60203278,8.373286575,12.24103364,9
12,2017,40.59781098,102.4417952,37.78644276,28
1,2018,4.268282443,0.929900445,4.292648315,92
2,2018,15.63989043,2.959109843,8.019421905,0
3,2018,43.67610693,75.08179545,43.67277375,0
4,2018,306.487113,232.5486988,341.1346822,12
5,2018,445.9515133,438.624531,409.2459742,181
6,2018,250.3604603,319.4098473,390.8091698,1001
7,2018,431.726485,283.4647,405.3510923,1288
8,2018,179.6573782,144.6274817,305.3735286,502
9,2018,187.0128188,145.1716274,299.5573528,244
10,2018,81.55589437,88.48752826,75.23546219,593
11,2018,10.22848344,4.767732695,8.803521156,5
12,2018,10.12289572,32.29925781,5.419349194,10
1,2019,3.11313653,0.180358067,2.831936836,0
2,2019,45.18794942,46.7749238,62.82135916,1
3,2019,100.1328726,48.6170873,71.48566896,81
4,2019,255.5286598,154.8926234,119.6187378,6
5,2019,345.7973337,267.8304911,236.3152329,77
6,2019,294.3243351,339.8867249,397.7879725,311
7,2019,621.3309717,296.0945964,621.8384424,1513
8,2019,215.8936653,276.8160701,293.7272241,677
9,2019,217.5187464,198.3733773,288.7330627,1153
10,2019,135.0723951,159.4472229,156.6006123,151
11,2019,57.99040157,74.09234345,69.68954337,23
12,2019,8.102094054,9.692337364,1.573762238,0
