month,year,CHIRPS,ERA5,PERSIANN,Rainfall
10,2000,237.1937084,291.6122377,210.3011092,188
11,2000,5.427844524,2.606759779,23.80436134,0
12,2000,10.68700957,0.090020709,0,0
1,2001,4.707937419,1.013735309,0,0
2,2001,75.67302465,147.4214941,82.7494992,143
3,2001,77.82105303,125.6046295,35.1588344,42
4,2001,281.2926313,345.5710709,232.5116847,177
5,2001,678.7256327,610.3973389,461.9435773,481
6,2001,901.0406647,1036.849976,670.7905411,729
7,2001,682.5285301,798.5497117,490.9499371,612
8,2001,691.0156097,507.7188611,391.9726147,609
9,2001,777.8641434,556.0392141,361.0808671,347
10,2001,507.2634051,334.1548443,342.836483,281
11,2001,14.18416286,6.880130619,18.96283293,55
12,2001,7.04439491,0.713050365,1.716149092,0
1,2002,6.624124408,19.72007565,10.61759108,2
2,2002,16.3137846,0.457371585,3.630557805,2
3,2002,173.8869629,242.6214516,72.40880954,78
4,2002,729.4684982,498.2692003,315.8069237,441
5,2002,847.0604019,1012.09867,436.7804214,548
6,2002,883.0839539,945.8505511,824.6862975,701
7,2002,824.1657257,1258.173704,877.0938202,841
8,2002,777.3834496,718.9179659,409.3382324,469
9,2002,619.4667301,426.1136651,536.1187701,396
10,2002,97.16067719,98.3164385,81.76236391,108
11,2002,46.42245266,146.7345804,79.37541854,132
12,2002,6.779120684,5.206178874,0,14
1,2003,6.078480005,1.9548852,8.183205262,0
2,2003,39.08432627,10.7469596,12.87753421,0
3,2003,167.2284842,117.7003682,98.86440206,170
4,2003,519.8299427,476.4556289,271.7760946,311
5,2003,445.2987938,648.1853127,341.3710016,359
6,2003,1225.73024,1431.590319,801.7341064,1038
7,2003,650.2736893,767.7721977,422.9928212,497
8,2003,617.4352932,505.787611,316.1731929,438
9,2003,582.4070778,602.7665138,373.2081575,499
10,2003,390.2503014,209.4713748,283.5041471,237
11,2003,7.449610293,1.818852499,0,0
12,2003,10.93618774,39.45425153,38.28969455,7
1,2004,6.757087409,6.140407175,2.784446716,1
2,2004,15.20808923,4.439871758,0,8
3,2004,61.48929882,255.6957901,162.0165284,40
4,2004,1276.51198,1632.905006,520.6031776,622
5,2004,640.05896,603.9164066,480.2289558,371
6,2004,1016.419411,925.2746105,494.7744665,553
7,2004,1057.85141,1253.872156,1300.03825,1394
8,2004,625.8024521,712.8320932,387.70857,545
9,2004,932.470417,628.1119585,630.2756164,478
10,2004,424.7571728,421.7756689,402.5117575,235
11,2004,4.269698501,2.403330058,4.35528636,5
12,2004,10.4088099,3.36500816,4.483611107,12
1,2005,7.559262812,2.080437727,10.18083456,0
2,2005,40.64438403,59.28443745,22.91181874,48
3,2005,364.7201195,552.2198081,277.4687065,388
4,2005,485.34238,359.6733809,239.6229674,296
5,2005,964.4299583,684.0106249,544.4720514,895
6,2005,563.3767338,434.3304336,417.5595529,354
7,2005,925.1590919,674.1715074,568.2754469,978
8,2005,695.1037827,835.4457021,600.9076986,626
9,2005,434.3675309,375.2120733,356.7909168,319
10,2005,296.0675822,229.1797698,169.5342472,259
11,2005,3.698877901,4.536889493,7.59457159,0
12,2005,5.848198295,4.000268877,1.519334137,0
1,2006,3.705427229,4.427612759,0,0
2,2006,49.18230748,96.55946493,70.56611371,62
3,2006,48.98331022,20.65934613,3.304785907,16
4,2006,586.5734177,578.6463618,220.9571847,353
5,2006,675.7023392,673.3580828,672.2309625,572
6,2006,736.2602463,813.17693,698.4524536,1288
7,2006,631.201725,718.7411785,260.4987842,436
8,2006,485.2629986,369.7524071,248.5644732,424
9,2006,602.9042153,390.9518123,398.4503828,288
10,2006,143.945586,63.02189827,96.747168,72
11,2006,21.98412687,10.29136591,17.18036518,12
12,2006,6.922348261,0.938364305,0,3
1,2007,4.031342626,6.011771038,0.797536135,0
2,2007,158.2513587,104.164958,87.84926224,34
3,2007,49.24964666,84.55255628,13.73478222,41
4,2007,812.4979401,860.3491783,417.631161,481
5,2007,939.2207546,443.0107474,564.8996652,669
6,2007,844.4184875,1293.115377,957.4625688,869
7,2007,1019.026947,1108.143926,722.3307269,786
8,2007,884.2620697,669.6184278,364.3999283,578
9,2007,732.3479404,733.09201,496.2873791,594
10,2007,392.203856,328.1332254,277.95889,142
11,2007,43.45453894,103.8394049,149.0888634,144
12,2007,5.263140678,3.632199951,1.061183095,0
1,2008,22.75687146,39.61077332,54.89954901,19
2,2008,26.62713718,18.02113652,33.4396019,35
3,2008,204.0395603,199.8765618,117.5831697,165
4,2008,234.7121105,245.6352413,168.4681007,162
5,2008,549.1853809,464.6807909,362.3535233,501
6,2008,552.0463409,834.4058394,429.9713998,648
7,2008,904.9433289,967.0318961,526.4192638,604
8,2008,962.1767578,994.4981933,619.0115339,761
9,2008,684.9022789,473.6818075,373.5007913,264
10,2008,290.6561151,211.9180858,184.0953486,192
11,2008,4.632178009,0.298498198,0,0
12,2008,5.87784946,1.99577678,0.769850135,0
1,2009,3.653732538,21.50419541,0,0
2,2009,15.73174131,26.31407231,23.31177521,20
3,2009,109.9912124,84.87197012,39.0134452,63
4,2009,456.6003337,260.9060407,206.1416905,427
5,2009,671.8573303,548.9256382,321.5700127,576
6,2009,901.9265594,744.9823022,335.9292588,469
7,2009,642.1742706,1012.391567,403.4526227,599
8,2009,999.8454971,975.2975702,659.1113589,674
9,2009,379.6126022,473.405093,220.0768888,323
10,2009,260.1310638,266.197741,162.0323119,136
11,2009,14.23424953,9.359423071,4.714825571,0
12,2009,6.472357392,2.723924816,0.261553347,0
1,2010,3.955320448,0.274999067,0.751068652,0
2,2010,19.30813396,13.82487454,8.128419667,1
3,2010,164.0960059,525.4145861,267.4682088,147
4,2010,799.1735535,1194.342375,673.2111239,804
5,2010,1071.426872,1009.241343,521.473978,728
6,2010,918.7951431,1497.774124,910.828881,946
7,2010,676.097126,779.6626091,375.305891,528
8,2010,1097.976837,728.8036942,499.9663193,767
9,2010,1044.888885,425.1119196,575.2290115,732
10,2010,314.9235997,286.4028215,198.8197507,231
11,2010,9.028559327,14.28076997,3.203061581,10
12,2010,11.12925196,26.03705786,18.00430155,45
1,2011,5.992694616,18.75155047,4.348249912,0
2,2011,22.6878438,5.382121541,32.63143921,3
3,2011,105.8225064,233.8063866,329.8447537,99
4,2011,187.9474406,150.6272554,74.01196396,78
5,2011,675.3878288,734.6935868,477.4028796,403
6,2011,1214.338974,719.3900347,571.7462052,578
7,2011,788.452343,683.2283139,277.8520167,673
8,2011,1261.243473,812.9478693,487.3295183,722
9,2011,692.2455082,481.9751978,400.3504503,490
10,2011,52.53326058,55.13368547,32.61202419,55
11,2011,3.768409163,2.950076014,6.406713009,0
12,2011,5.155452669,0.666377135,0.97145918,0
1,2012,9.559486389,21.78089507,8.696474075,10
2,2012,11.76602399,11.49809733,7.719354868,0
3,2012,85.12845993,58.0939576,19.66704869,101
4,2012,918.5680161,818.1129694,482.9367144,659
5,2012,579.1042843,484.372735,295.0325367,406
6,2012,856.8931427,1417.700291,938.0423691,1185
7,2012,720.4668808,955.927968,437.4481812,700
8,2012,890.157074,751.0873675,413.4150093,738
9,2012,715.8169518,508.0367327,492.7232828,261
10,2012,374.0860872,234.930858,349.7859788,502
11,2012,36.22230169,86.4039138,19.60384154,48
12,2012,5.430286646,8.799959905,5.867565274,0
1,2013,3.555672854,0.962821767,0.997255683,0
2,2013,18.31498444,6.822286174,7.561255038,7
3,2013,59.26669359,32.92994201,19.48483253,16
4,2013,298.3404813,363.442719,161.717031,229
5,2013,996.5947113,1374.472737,660.9377216,959
6,2013,902.949707,575.4483938,450.6061004,729
7,2013,955.5106049,556.4684868,397.5766634,567
8,2013,990.184433,662.409246,439.981312,520
9,2013,417.5615025,515.4826045,320.5108491,347
10,2013,442.7179317,198.1407702,273.6111767,451
11,2013,4.43240279,0.749848783,0,0
12,2013,8.590652347,6.068559363,1.568443689,0
1,2014,3.602460951,1.388953067,0,0
2,2014,23.19367313,38.19213063,30.27422476,34
3,2014,77.14435053,21.54424787,25.27450281,78
4,2014,190.5367383,135.8916461,98.81201607,118
5,2014,922.8171883,703.717649,570.9400063,540
6,2014,1122.908768,1118.553758,599.9758968,724
7,2014,1018.900513,590.2009606,382.8348827,316
8,2014,916.6759949,958.3028555,657.5972082,797
9,2014,1217.112671,569.7039366,614.5694847,732
10,2014,94.80162239,54.69907448,77.96854544,33
11,2014,4.083542585,0.521188602,0,0
12,2014,6.640572727,2.115724608,2.627585426,0
1,2015,7.108576715,9.259756655,15.01689315,16
2,2015,64.26982093,21.18244395,28.28483051,40
3,2015,86.16010904,29.91132252,36.04802027,28
4,2015,540.1512871,839.6015167,325.9674702,539
5,2015,973.6799507,541.7606235,557.7943534,747
6,2015,743.7364826,994.5020676,858.2245,857
7,2015,1109.032581,1370.881915,476.6572359,644
8,2015,933.5577431,947.0369816,632.8863285,754
9,2015,610.1399524,610.298574,406.3409718,832
10,2015,153.4078584,79.32648063,110.4307551,53
11,2015,5.548781276,1.43290963,6.023530811,4
12,2015,14.26280189,9.064616635,4.187427044,7
1,2016,7.258713961,28.21790427,0,11
2,2016,36.1262114,43.65127534,22.88793182,28
3,2016,146.0775013,171.8873978,111.5721239,134
4,2016,643.866581,1312.630057,588.450487,1004
5,2016,775.8206902,802.5597334,453.9367753,703
6,2016,883.0744858,659.9239707,381.5730467,657
7,2016,689.520256,1044.784784,324.3992366,531
8,2016,713.3548126,405.9251547,337.4351313,396
9,2016,819.4796944,645.0997591,337.7640086,561
10,2016,193.9186411,337.5391662,145.1605788,158
11,2016,92.08476013,45.40332779,38.92399943,108
12,2016,11.97587061,9.619381279,3.860194445,5
1,2017,3.58248201,0.156521797,1.944782585,0
2,2017,22.49183989,70.2432245,73.40463352,137
3,2017,296.7190733,353.57517,337.9137067,344
4,2017,466.7396974,1420.974731,537.2780418,874
5,2017,666.732666,473.3994603,455.7594314,629
6,2017,1391.433334,1099.000931,11.82766937,1047
7,2017,1119.25602,894.3065405,3.043404304,774
8,2017,1111.84063,955.2038908,508.5331037,1155
9,2017,785.1170864,585.215807,494.1949211,571
10,2017,613.7264786,348.7464786,390.4320743,318
11,2017,12.56631148,4.606362432,4.898557812,3
12,2017,37.25480366,105.0247252,22.39137268,92
1,2018,6.018909395,18.78230646,6.837393045,0
2,2018,28.36712861,17.13766158,12.24189961,39
3,2018,124.6101718,138.9595866,54.28775573,94
4,2018,259.0673113,300.5071282,190.5589153,330
5,2018,709.1018181,676.3781905,455.7093964,583
6,2018,763.4851303,726.3975143,534.2529721,789
7,2018,698.5165339,796.3522673,387.0691876,677
8,2018,691.0875816,551.148057,316.9822851,410
9,2018,519.4663582,300.1446724,315.5175604,452
10,2018,90.21652794,114.1393706,41.32355815,139
11,2018,7.837246239,17.87883043,6.845828533,39
12,2018,23.02070904,34.8886475,15.908391,29
1,2019,3.500855267,0.768244267,3.401511073,0
2,2019,40.22225332,53.69377509,34.68215704,29
3,2019,97.69167471,90.40309489,71.85963249,39
4,2019,503.9903548,280.0568044,255.7943559,349
5,2019,706.7728271,642.3815489,605.6508785,653
6,2019,777.0146561,600.9269953,543.7813455,789
7,2019,1154.083118,986.6079092,611.1275911,697
8,2019,499.5649185,549.1694212,250.1928965,446
9,2019,549.3447456,443.6693192,358.0555502,309
10,2019,212.7212565,311.4953637,131.314919,348
11,2019,33.88301873,36.64654866,42.14710486,9
12,2019,7.787900925,2.329023555,1.028693914,0
