month,year,CHIRPS,ERA5,PERSIANN,Rainfall
10,1994,214.9183736,114.5144403,230.2783837,132
11,1994,28.53208458,31.91880882,14.89357823,9
12,1994,6.176925421,0.18361304,1.131603837,0
1,1995,8.370066166,2.786471508,12.06285655,4
2,1995,17.97705841,52.71100998,46.35014534,32
3,1995,45.31389523,44.48346049,40.07092571,47
4,1995,202.9413548,274.7420669,127.0313599,80
5,1995,313.6751876,424.9466956,294.7187238,238
6,1995,583.4210815,591.7309523,652.7352058,569
7,1995,436.8095722,475.7856727,754.0847409,300
8,1995,451.1118145,421.3032722,575.2832527,433
9,1995,541.7878596,304.0363193,540.4184732,214
10,1995,142.5507641,121.9725013,161.3341672,116
11,1995,75.67679501,107.8596488,114.2807124,80
12,1995,6.014243245,1.505585387,4.31232214,0
1,1996,6.0516873,2.765513957,2.648441315,0
2,1996,23.8176918,66.73792005,43.83658421,38
3,1996,127.6931839,253.7150383,127.4727817,135
4,1996,144.4908037,255.3426623,220.277936,109
5,1996,437.273972,674.2018461,595.143151,212
6,1996,380.8392431,515.7290697,417.8456938,427
7,1996,458.6894913,517.7470446,769.0007918,508
8,1996,381.5504894,464.2245173,529.1349238,167
9,1996,161.4603382,394.2520022,407.1263298,238
10,1996,209.4357162,194.7871298,305.0804853,171
11,1996,4.394245863,8.695810102,2.631045818,0
12,1996,5.697756886,0.005163252,0,0
1,1997,6.915518463,5.553986877,12.12356687,2
2,1997,14.40073919,36.99124232,0,19
3,1997,94.47690153,175.3968,59.70352721,57
4,1997,236.8309999,189.9543703,136.0362978,74
5,1997,419.377677,353.7632227,331.0669017,333
6,1997,555.4539967,555.8485389,609.6991501,416
7,1997,562.9368095,526.4151096,681.744128,573
8,1997,379.8940067,430.472821,345.7873946,186
9,1997,459.5844326,401.7854035,636.5286199,395
10,1997,59.53085399,34.18204188,38.13249135,65
11,1997,15.92953718,7.832380943,7.900664151,1
12,1997,16.79357445,14.57124017,32.78547144,28
1,1998,9.995153785,13.87595572,23.58692694,12
2,1998,10.57084548,35.11313349,40.73499393,1
3,1998,158.9962258,352.7861834,154.1227939,103
4,1998,360.4108655,479.6426892,232.5974972,196
5,1998,520.8821545,561.8501306,386.1975232,229
6,1998,323.4448919,369.3953156,613.7936286,247
7,1998,465.7113647,502.6311874,801.1188549,508
8,1998,359.2478447,347.3801911,615.7044201,250
9,1998,213.6944305,318.8648224,287.3865398,204
10,1998,73.72103739,95.79582512,76.78223538,95
11,1998,28.37252504,77.52474397,107.7838773,79
12,1998,5.533387423,0.110810623,0,0
1,1999,5.355885267,0.075664371,1.607179999,0
2,1999,5.853658259,0.011177734,1.030536875,0
3,1999,47.78371477,111.5068272,75.09700549,26
4,1999,28.98716056,78.96505296,85.77184528,9
5,1999,614.2201118,621.5885878,518.3648328,433
6,1999,373.8906302,372.9999065,572.9681983,275
7,1999,491.9306679,446.8473196,640.1409899,457
8,1999,432.314621,293.7214375,568.1780446,259
9,1999,238.8162746,237.0366901,305.6249134,307
10,1999,324.3653688,176.3218641,394.4724331,349
11,1999,5.085404038,30.0440453,10.03142357,0
12,1999,6.398542047,2.256611362,0,1
1,2000,8.498732924,31.36906773,36.77761555,49
2,2000,14.11265141,17.27680489,40.83705807,31
3,2000,115.1750708,162.6177877,70.16893244,224
4,2000,317.393868,480.5286825,270.2060804,318
5,2000,791.5929604,680.0451279,604.025559,823
6,2000,407.0447845,429.3064475,556.170908,464
7,2000,242.8257284,278.0200541,283.2316545,189
8,2000,439.431057,393.5499191,584.1374878,490
9,2000,421.8369789,333.3316147,484.7454301,273
10,2000,188.9332919,248.2547462,188.0053058,298
11,2000,13.42328084,4.939733073,37.17439651,2
12,2000,7.697692692,0.007102266,0,0
1,2001,5.111620665,0.646036118,0,0
2,2001,68.4136802,100.8100063,60.52627087,131
3,2001,54.04010344,107.4788421,34.81494176,100
4,2001,122.192955,163.8343334,181.9093247,154
5,2001,539.7120991,565.3902292,485.2181875,504
6,2001,602.164917,499.869734,805.9789832,747
7,2001,307.5994663,283.6593986,459.1997068,302
8,2001,380.431591,273.2818127,459.1043532,405
9,2001,268.3689098,279.4294357,317.7579423,208
10,2001,317.7481441,234.3256772,339.6896508,304
11,2001,23.14178574,13.24417349,23.44033527,55
12,2001,4.657369912,0.592753291,1.367134452,0
1,2002,7.75910604,10.98963805,16.43607187,15
2,2002,9.722846627,3.935066983,2.091384351,0
3,2002,140.451026,139.1270161,128.344066,147
4,2002,370.0406036,345.7094431,289.7936339,383
5,2002,697.41152,755.0483942,456.1306038,572
6,2002,529.4845142,475.4364491,709.5873621,529
7,2002,427.5174408,551.9958735,684.5872235,541
8,2002,401.1061172,459.382236,441.4981672,464
9,2002,237.247849,324.0177333,377.9148852,307
10,2002,82.43791318,110.4433015,107.2414917,117
11,2002,61.3360337,126.761198,95.85485083,90
12,2002,4.726962328,3.001014702,0.859151423,0
1,2003,6.807014942,0.969805755,6.836901471,0
2,2003,14.12852371,4.835961387,26.40991652,4
3,2003,104.6615927,97.14882821,104.4040674,65
4,2003,260.535327,252.5016367,196.2825333,215
5,2003,322.5118475,340.2401805,344.4552163,367
6,2003,704.4772835,833.0285549,738.637145,640
7,2003,294.6264763,344.9177146,379.3458842,231
8,2003,278.7290783,245.5667108,309.5167095,204
9,2003,305.8789978,354.5143306,409.1863456,268
10,2003,254.4356995,155.7566524,310.7776548,247
11,2003,5.546787381,1.495230012,0,0
12,2003,8.350470483,41.93255305,47.50577211,54
1,2004,6.166748822,3.720803186,3.629114568,0
2,2004,6.829033673,2.723565325,0,0
3,2004,36.79851508,61.3421835,63.96162283,10
4,2004,816.701607,864.7323847,551.9767215,657
5,2004,528.6663237,418.37883,345.6749725,447
6,2004,658.949894,533.539176,570.9102355,458
